,Feature,Importance
705,Cvt vesicle membrane,0.0
702,Cuticular plate,0.0
701,Cus cation efflux complex,0.0
700,Curli secretion complex,0.0
699,Curli,0.0
696,Cul8-RING ubiquitin ligase complex,0.0
688,CUGBP1-eIF2 complex,0.0
684,CSF1-CSF1R complex,0.0
683,Crystalloid,0.0
682,CRLF-CLCF1 complex,0.0
892,dolichyl-phosphate-mannose-protein mannosyltransferase Pmt1p-Pm,0.0
893,dolichyl-phosphate-mannose-protein mannosyltransferase Pmt1p-_1,0.0
894,dolichyl-phosphate-mannose-protein mannosyltransferase Pmt4p ho,0.0
1105,Extrinsic component of vacuolar membrane,0.0
1103,Extrinsic component of synaptic vesicle membrane,0.0
1102,Extrinsic component of synaptic membrane,0.0
1101,Extrinsic component of presynaptic membrane,0.0
1100,Extrinsic component of presynaptic endocytic zone membrane,0.0
1099,Extrinsic component of postsynaptic specialization membrane,0.0
1098,Extrinsic component of postsynaptic membrane,0.0
1097,Extrinsic component of postsynaptic endosome membrane,0.0
1096,Extrinsic component of postsynaptic early endosome membrane,0.0
1095,Extrinsic component of postsynaptic density membrane,0.0
1093,Extrinsic component of phagophore assembly site membrane,0.0
1092,Extrinsic component of organelle membrane,0.0
1091,Extrinsic component of omegasome membrane,0.0
1090,Extrinsic component of neuronal dense core vesicle membrane,0.0
1089,Extrinsic component of mitochondrial outer membrane,0.0
1088,Extrinsic component of mitochondrial inner membrane,0.0
1086,Extrinsic component of lysosome membrane,0.0
1085,Extrinsic component of intraperoxisomal membrane,0.0
1084,Extrinsic component of Golgi membrane,0.0
1083,Extrinsic component of external side of plasma membrane,0.0
1082,Extrinsic component of endosome membrane,0.0
1081,Extrinsic component of endoplasmic reticulum membrane,0.0
1080,Extrinsic component of dense core granule membrane,0.0
1078,Extrinsic component of autophagosome membrane,0.0
1077,Extraorganismal space,0.0
1076,Extrahaustorial matrix,0.0
1066,Extracellular matrix of synaptic cleft,0.0
1064,Extracellular isoamylase complex,0.0
1060,Extracellular core region of desmosome,0.0
1058,External side of cell wall,0.0
1104,Extrinsic component of thylakoid membrane,0.0
1107,F bouton,0.0
895,dolichyl-phosphate-mannose-protein mannosyltransferase Pmt5p-Pm,0.0
1109,FACIT collagen trimer,0.0
1163,FtsQBL complex,0.0
1162,FtsBL complex,0.0
1161,Free sarcoplasmic reticulum membrane,0.0
1160,formin-nucleated actin cable,0.0
1158,Foot layer,0.0
1154,FMN reductase complex,0.0
1150,Flagella connector,0.0
1148,Filopodium tip,0.0
1147,Filopodium membrane,0.0
1146,Filopodium,0.0
1145,Filiform apparatus,0.0
1143,ficolin-1-rich granule membrane,0.0
1142,ficolin-1-rich granule lumen,0.0
1140,fibronectin-tissue transglutaminase complex,0.0
1139,Fibronectin fibril,0.0
1137,Fibrillary inclusion,0.0
1134,FHF complex,0.0
1133,Fertilization envelope,0.0
1132,Ferroxidase complex,0.0
1129,Ferredoxin hydrogenase complex,0.0
1127,Female germline ring canal inner rim,0.0
1126,Female germline ring canal,0.0
1124,Fc-gamma receptor III complex,0.0
1122,Fc-epsilon receptor I complex,0.0
1121,Fc-alpha receptor I complex,0.0
1119,fatty-acyl-CoA synthase complex,0.0
1115,Fascia adherens,0.0
1112,FANCM-MHF complex,0.0
1111,FAL1-SGD1 complex,0.0
1057,External side of cell outer membrane,0.0
1056,External side of apical plasma membrane,0.0
1048,Exomer complex,0.0
1047,Exodeoxyribonuclease VII complex,0.0
984,Endospore coat,0.0
983,Endosome to plasma membrane transport vesicle,0.0
977,Endoplasmic reticulum-vacuole membrane contact site,0.0
973,Endoplasmic reticulum-endosome membrane contact site,0.0
972,Endoplasmic reticulum tubular network membrane,0.0
962,Endoplasmic reticulum cisternal network,0.0
958,Endopeptidase Clp complex,0.0
956,Endonuclear canal,0.0
946,Endexine,0.0
943,EMC complex,0.0
940,Elg1 RFC-like complex,0.0
937,Elaioplast,0.0
935,Eisosome filament,0.0
933,eif4e-cup complex,0.0
930,EGFR:ERBB2 complex,0.0
929,EGFR-Shc-Grb2-Sos complex,0.0
928,EGFR-Grb2-Sos complex,0.0
927,egasyn-beta-glucuronidase complex,0.0
925,EFF-1 complex,0.0
922,Ectexine,0.0
921,Ecsit-NDUFAF1 complex,0.0
918,Early phagosome membrane,0.0
915,Early endosome lumen,0.0
913,E.F.G complex,0.0
910,Dystrobrevin complex,0.0
908,Dynein axonemal particle,0.0
907,Dynamic microtubule bundle,0.0
901,Dsc E3 ubiquitin ligase complex,0.0
896,Dolipore septum,0.0
985,Endospore core,0.0
986,Endospore cortex,0.0
987,Endospore external encapsulating structure,0.0
1022,Ethanolamine degradation polyhedral organelle,0.0
1046,Exodeoxyribonuclease V complex,0.0
1040,Excitatory neuromuscular junction,0.0
1039,Excinuclease repair complex,0.0
1037,"Eukaryotic translation initiation factor 3 complex, eIF3m",0.0
1036,"Eukaryotic translation initiation factor 3 complex, eIF3e",0.0
1031,Eukaryotic 80S initiation complex,0.0
1030,Eukaryotic 48S preinitiation complex,0.0
1029,Eukaryotic 43S preinitiation complex,0.0
1027,Etioplast stroma,0.0
1026,Etioplast prolamellar body,0.0
1025,Etioplast membrane,0.0
1024,Etioplast envelope,0.0
1023,Etioplast,0.0
1021,Ethanolamine ammonia-lyase complex,0.0
988,endospore-forming forespore,0.0
1011,eRF1 methyltransferase complex,0.0
1009,ERBB4:ERBB2 complex,0.0
1008,ERBB4-ERBB4 complex,0.0
1007,ERBB4-ERBB3 complex,0.0
1006,ERBB4-EGFR complex,0.0
1005,ERBB3:ERBB2 complex,0.0
1004,ER ubiquitin ligase complex,0.0
1000,Equatorial microtubule organizing center,0.0
996,Epidermal lamellar body membrane,0.0
995,Epidermal lamellar body,0.0
993,Enterobactin synthetase complex,0.0
992,Ensheathing process,0.0
989,Endothelial microparticle,0.0
606,Collagen anchoring fibril,0.0
604,cofilin-actin rod,0.0
603,Cochlear hair cell ribbon synapse,0.0
195,Apical proximal dendrite,0.0
193,Apical plasma membrane urothelial plaque,0.0
190,Apical lamina of hyaline layer,0.0
188,Apical ectoplasmic specialization,0.0
187,Apical distal dendrite,0.0
184,Apical cortex,0.0
182,APC-tubulin-IQGAP1 complex,0.0
180,AP-5 adaptor complex,0.0
179,AP-4 adaptor complex,0.0
175,AnxA2-p11 complex,0.0
173,Antipodal cell nucleus,0.0
171,Anterior cell cortex,0.0
170,ANPR-A receptor complex,0.0
169,Annuli extracellular matrix,0.0
168,Annulate lamellae,0.0
167,angiogenin-PRI complex,0.0
165,Anchoring collagen complex,0.0
164,Anchored component of the cytoplasmic side of the plasma membra,0.0
163,Anchored component of synaptic vesicle membrane,0.0
162,Anchored component of synaptic membrane,0.0
161,Anchored component of presynaptic membrane,0.0
160,Anchored component of presynaptic active zone membrane,0.0
159,Anchored component of postsynaptic specialization membrane,0.0
158,Anchored component of postsynaptic recycling endosome membrane,0.0
157,Anchored component of postsynaptic membrane,0.0
156,Anchored component of postsynaptic endosome membrane,0.0
155,Anchored component of postsynaptic density membrane,0.0
152,Anchored component of external side of plasma membrane,0.0
150,Anammoxosome,0.0
148,Amyloplast starch grain,0.0
194,Apical pole of neuron,0.0
197,Apical tubulobulbar complex,0.0
281,bacterial-type flagellum filament cap,0.0
198,Apicolateral plasma membrane,0.0
278,bacterial-type flagellum basal body,0.0
276,Bacterial thylakoid,0.0
275,Bacterial pre-replicative complex,0.0
274,Bacterial outer membrane vesicle,0.0
272,Bacterial extracellular vesicle,0.0
271,Bacterial degradosome,0.0
266,B-WICH complex,0.0
264,Azurophil granule membrane,0.0
260,Axonemal outer doublet,0.0
257,Axonemal central pair projection,0.0
254,Axonemal basal plate,0.0
253,Axonal spine,0.0
249,Axon hillock,0.0
247,Axon collateral,0.0
245,Axolemma,0.0
241,Autophagosome lumen,0.0
239,Autolysosome membrane,0.0
238,Autolysosome lumen,0.0
236,Attachment organelle,0.0
231,ATP-independent citrate lyase complex,0.0
229,"ATP-binding cassette (ABC) transporter complex, transmembrane s",0.0
227,ATG2-ATG18 complex,0.0
223,"asymmetric, glutamatergic, excitatory synapse",0.0
221,Astrocyte projection,0.0
220,Astrocyte end-foot,0.0
214,Ascus membrane,0.0
212,Ascospore wall,0.0
208,Arciform density,0.0
199,Apicomedial cortex,0.0
147,Amyloplast membrane,0.0
146,Amyloplast envelope,0.0
143,Amylin receptor complex 3,0.0
139,Amphisome membrane,0.0
92,Adhesive extracellular matrix,0.0
90,Adenylyltransferase complex,0.0
84,Activin B complex,0.0
79,Actin wave,0.0
78,Actin tubule,0.0
77,Actin rod,0.0
76,Actin fusion focus,0.0
75,Actin filament bundle of filopodium,0.0
74,Actin filament bundle of actin-based cell projection,0.0
72,Actin filament branch point,0.0
70,Actin cytoskeleton-regulatory complex,0.0
69,Actin cytoskeleton of dendritic spine,0.0
61,Acrosomal lumen,0.0
58,Acidocalcisome lumen,0.0
53,acetylcholine-gated channel complex,0.0
52,acetyl-CoA decarbonylase/synthase-carbon monoxide dehydrogenase,0.0
49,Acetate CoA-transferase complex,0.0
48,Accessory outer segment,0.0
47,ABIN2-NFKB1-MAP3K8 complex,0.0
39,"7,8-didemethyl-8-hydroxy-5-deazariboflavin synthase complex",0.0
33,3-phenylpropionate dioxygenase complex,0.0
32,"3-methylcrotonyl-CoA carboxylase complex, mitochondrial",0.0
29,2-iminoacetate synthase complex,0.0
26,[Ni-Fe] hydrogenase complex,0.0
25,Driver_genes_MET (KIRC),0.0
24,Driver_genes_MET (KIRP),0.0
22,Driver_genes_CNV (KIRC),0.0
21,Driver_genes_CNV (KIRP),0.0
17,Driver_genes_MUT (KICH),0.0
93,ADPG pyrophosphorylase complex,0.0
94,Adrenomedullin receptor complex,0.0
95,Adventitious septum,0.0
117,alpha9-beta1 integrin-vascular cell adhesion molecule-1 complex,0.0
136,Amorphous vesicle,0.0
134,Aminodeoxychorismate synthase complex,0.0
129,alphav-beta5 integrin-vitronectin complex,0.0
128,alphav-beta3 integrin-vitronectin complex,0.0
127,alphav-beta3 integrin-PKCalpha complex,0.0
126,alphav-beta3 integrin-IGF-1-IGF1R complex,0.0
125,alphav-beta3 integrin-HMGB1 complex,0.0
123,alphav-beta3 integrin-CD47 complex,0.0
122,alphav-beta1 integrin-osteopontin complex,0.0
121,alphaIIb-beta3 integrin-talin complex,0.0
120,alphaIIb-beta3 integrin-fibronectin-tissue transglutaminase com,0.0
119,alphaIIb-beta3 integrin-CD9 complex,0.0
118,alphaE-beta7 integrin-E-cadherin complex,0.0
116,alpha9-beta1 integrin-ADAM8 complex,0.0
98,Aim21-Tda2 complex,0.0
115,alpha9-beta1 integrin-ADAM12 complex,0.0
114,alpha6-beta4 integrin-laminin 5 complex,0.0
113,alpha6-beta1 integrin-CD151 complex,0.0
112,alpha5-beta1 integrin-fibronectin-tissue transglutaminase compl,0.0
111,alpha5-beta1 integrin-endostatin complex,0.0
110,alpha4-beta1 integrin-JAM2 complex,0.0
109,alpha3-beta1 integrin-thrombospondin complex,0.0
108,alpha3-beta1 integrin-CD151 complex,0.0
107,alpha3-beta1 integrin-basigin complex,0.0
105,alpha-heterochromatin,0.0
101,Alkanesulfonate monooxygenase complex,0.0
100,Aleurone grain,0.0
99,AIP1-IRE1 complex,0.0
279,"bacterial-type flagellum basal body, rod",0.0
283,bacterial-type flagellum hook-filament junction,0.0
602,Cobalamin transport complex,0.0
521,Chromaffin granule membrane,0.0
519,Chromaffin granule,0.0
517,CHOP-ATF3 complex,0.0
515,Chlorosome envelope,0.0
513,Chloroplastic endopeptidase Clp complex,0.0
512,Chloroplast vesicle,0.0
509,Chloroplast thylakoid lumen,0.0
507,Chloroplast stromal thylakoid,0.0
505,Chloroplast starch grain,0.0
504,Chloroplast small ribosomal subunit,0.0
503,Chloroplast ribulose bisphosphate carboxylase complex,0.0
501,Chloroplast photosystem II,0.0
500,Chloroplast photosystem I,0.0
499,Chloroplast outer membrane translocon,0.0
495,Chloroplast large ribosomal subunit,0.0
494,Chloroplast intermembrane space,0.0
491,Chloroplast chromosome,0.0
486,chitin-based extracellular matrix,0.0
485,Chiasma,0.0
483,CHD-type complex,0.0
481,Chaperonin ATPase complex,0.0
478,CGRP receptor complex,0.0
476,Cerebellar mossy fiber,0.0
475,Cerebellar granule cell to Purkinje cell synapse,0.0
474,Cerebellar Golgi cell to granule cell synapse,0.0
473,Cerebellar climbing fiber to Purkinje cell synapse,0.0
471,Centrosomal corona,0.0
465,Central region of growth cone,0.0
458,Cellulosome,0.0
455,Cellularization cleavage furrow,0.0
520,Chromaffin granule lumen,0.0
523,Chromatin lock complex,0.0
285,BAD-BCL-2 complex,0.0
528,Chromoplast envelope,0.0
601,CoB-CoM heterodisulfide reductase complex,0.0
597,CoA-synthesizing protein complex,0.0
596,CNTFR-CLCF1 complex,0.0
595,Cnida,0.0
591,Climbing fiber,0.0
588,Cleavage apparatus septin structure,0.0
587,clathrin-sculpted vesicle,0.0
586,clathrin-sculpted monoamine transport vesicle membrane,0.0
585,clathrin-sculpted monoamine transport vesicle,0.0
584,clathrin-sculpted glutamate transport vesicle membrane,0.0
583,clathrin-sculpted glutamate transport vesicle,0.0
582,clathrin-sculpted gamma-aminobutyric acid transport vesicle mem,0.0
581,clathrin-sculpted gamma-aminobutyric acid transport vesicle,0.0
580,clathrin-sculpted acetylcholine transport vesicle membrane,0.0
579,clathrin-sculpted acetylcholine transport vesicle,0.0
570,Clathrin coat of synaptic vesicle,0.0
569,Clathrin coat of endocytic vesicle,0.0
565,classical-complement-pathway C3/C5 convertase complex,0.0
564,Classical Lewy body,0.0
557,Ciliary transition fiber,0.0
555,Ciliary shaft,0.0
553,Ciliary pocket membrane,0.0
549,Ciliary neurotrophic factor receptor complex,0.0
548,Ciliary necklace,0.0
546,Ciliary inversin compartment,0.0
545,Ciliary cap,0.0
531,Chromoplast stroma,0.0
530,Chromoplast membrane,0.0
529,Chromoplast inner membrane,0.0
453,Cellular bud tip,0.0
452,Cellular bud scar,0.0
451,Cellular bud neck septin structure,0.0
450,Cellular bud neck septin ring,0.0
355,BRISC complex,0.0
353,BRE1 E3 ubiquitin ligase complex,0.0
352,BRCA2-MAGE-D1 complex,0.0
345,Box H/ACA telomerase RNP complex,0.0
331,Bleb,0.0
330,Biotin carboxylase complex,0.0
328,BIM-BCL-xl complex,0.0
327,BIM-BCL-2 complex,0.0
325,BID-BCL-xl complex,0.0
324,BID-BCL-2 complex,0.0
322,Bfa1-Bub2 complex,0.0
316,Bcl3/NF-kappaB2 complex,0.0
315,Bcl3-Bcl10 complex,0.0
311,bBAF complex,0.0
308,Basolateral recycling endosome,0.0
306,Basolateral part of cell,0.0
305,Basolateral cytoplasm,0.0
304,Basement membrane collagen trimer,0.0
302,Basal tubulobulbar complex,0.0
301,Basal proximal dendrite,0.0
300,Basal pole of outer hair cell,0.0
299,Basal pole of neuron,0.0
296,Basal labyrinth,0.0
294,Basal distal dendrite,0.0
293,Basal dendrite,0.0
291,Basal body patch,0.0
289,Banded collagen fibril,0.0
288,Bam protein complex,0.0
286,BAD-BCL-xl complex,0.0
358,BtuCD complex,0.0
360,Bunina body,0.0
361,Bursicon neuropeptide hormone complex,0.0
403,Caveola neck,0.0
449,Cellular bud neck contractile ring,0.0
440,Cell trailing edge membrane,0.0
439,Cell trailing edge,0.0
426,Cell hair,0.0
420,Cell body membrane,0.0
415,Cdc50p-Drs2p complex,0.0
414,Cdc48p-Npl4p-Vms1p AAA ATPase complex,0.0
413,Cdc42 GTPase complex,0.0
412,Cdc24p-Far1p-Gbetagamma complex,0.0
411,CD95 death-inducing signaling complex,0.0
410,CD40 receptor complex,0.0
405,Cbf1-Met4-Met28 complex,0.0
404,Caveolar macromolecular signaling complex,0.0
402,Caveola bulb,0.0
363,C zone,0.0
397,catenin-TCF7L2 complex,0.0
390,Casparian strip,0.0
389,Carotenoid vesicle,0.0
385,CARD8 inflammasome complex,0.0
382,Carbon phosphorus lyase complex,0.0
380,Capitate projection,0.0
378,Calyx of Held,0.0
375,calcium:proton antiporter complex,0.0
373,Calcium ion-transporting ATPase complex,0.0
369,CAK-ERCC2 complex,0.0
366,CAAX-protein geranylgeranyltransferase complex,0.0
365,CA3 pyramidal cell dendrite,0.0
364,C-fiber,0.0
1165,Fungal biofilm matrix,0.0
1168,fungal-type vacuole membrane,0.0
2279,Outer membrane-bounded periplasmic space,0.0
1830,Megasome,0.0
1827,Medial layer of collagen and cuticulin-based cuticle extracellu,0.0
1824,MECO complex,0.0
1823,Mcs4 RR-MAPKKK complex,0.0
1822,mCRD-mediated mRNA stability complex,0.0
1820,MCM core complex,0.0
1817,Mature chylomicron,0.0
1816,Matrix side of mitochondrial inner membrane,0.0
1814,mating-type region heterochromatin,0.0
1813,Mating projection tip,0.0
1812,Mating projection base,0.0
1809,Mast cell granule,0.0
1807,"mannosyl-oligosaccharide 1,2-alpha-mannosidase complex",0.0
1806,Mannosome,0.0
1805,Mannan polymerase II complex,0.0
1804,Mannan polymerase I complex,0.0
1801,MAML1-RBP-Jkappa- ICN1 complex,0.0
1800,Maltose transport complex,0.0
1799,MalFGK2 complex,0.0
1797,Male germline ring canal,0.0
1795,Major mitochondrial derivative,0.0
1793,Magnetosome membrane,0.0
1792,Magnetosome lumen,0.0
1787,Macropinosome,0.0
1786,Macropinocytic cup membrane,0.0
1784,Macrophage migration inhibitory factor receptor complex,0.0
1781,MacAB-TolC complex,0.0
1774,Lysosomal proton-transporting V-type ATPase complex,0.0
1773,Lysosomal multienzyme complex,0.0
1771,Lysosomal matrix,0.0
1828,Median body,0.0
1833,Meiotic actomyosin contractile ring,0.0
1768,Lysosomal glycocalyx,0.0
1836,Meiotic recombination initiation complex,0.0
1933,Mitochondrial fatty acid beta-oxidation multienzyme complex,0.0
1931,Mitochondrial endopeptidase Clp complex,0.0
1930,Mitochondrial electron transfer flavoprotein complex,0.0
1928,Mitochondrial derivative,0.0
1921,Mitochondrial ATP-gated potassium channel complex,0.0
1915,minus-end kinesin complex,0.0
1914,Minor mitochondrial derivative,0.0
1912,MIH complex,0.0
1906,Microvillar actin bundle,0.0
1895,Microsporocyte nucleus,0.0
1891,Micropinosome,0.0
1890,micropexophagy-specific membrane apparatus,0.0
1888,Microneme membrane,0.0
1887,Microneme lumen,0.0
1872,methylcrotonoyl-CoA carboxylase complex,0.0
1871,methyl-tetrahydromethanopterin:coenzyme M methyltransferase com,0.0
1870,Methyl coenzyme M reductase complex,0.0
1868,Methionyl glutamyl tRNA synthetase complex,0.0
1864,Methanophenazine reducing hydrogenase complex,0.0
1863,methanol-CoM methyltransferase complex,0.0
1857,Mesaxon,0.0
1856,Merozoite dense granule,0.0
1855,Meprin A complex,0.0
1844,Melanosome membrane,0.0
1843,Melanosome lumen,0.0
1841,Meiotic spindle pole body,0.0
1840,Meiotic spindle pole,0.0
1839,Meiotic spindle midzone,0.0
1837,Meiotic septin complex,0.0
1769,Lysosomal HOPS complex,0.0
1767,Lymphotoxin complex,0.0
1171,G protein-coupled GABA receptor complex,0.0
1711,Late endosome lumen,0.0
1704,laminin-8 complex,0.0
1703,laminin-7 complex,0.0
1702,laminin-6 complex,0.0
1701,laminin-5B complex,0.0
1700,laminin-522 complex,0.0
1698,laminin-4 complex,0.0
1697,laminin-3 complex,0.0
1696,laminin-2 complex,0.0
1695,laminin-15 complex,0.0
1694,laminin-14 complex,0.0
1693,laminin-12 complex,0.0
1692,laminin-11 complex,0.0
1690,laminin-1 complex,0.0
1688,Laminated body,0.0
1686,Lamellipodium membrane,0.0
1683,Lamellar body,0.0
1679,Ku-DNA ligase complex,0.0
1678,Kir2 inward rectifier potassium channel complex,0.0
1677,Kinocilium,0.0
1676,Kinociliary basal body,0.0
1672,Kinesin II complex,0.0
1669,KICSTOR complex,0.0
1668,Kibra-Ex-Mer complex,0.0
1662,Kainate selective glutamate receptor complex,0.0
1661,Juxtaparanode region of axon,0.0
1660,Junctional sarcoplasmic reticulum membrane,0.0
1659,Junctional membrane complex,0.0
1654,Isocitrate dehydrogenase complex (NAD+),0.0
1652,IscS-TusA complex,0.0
1705,laminin-9 complex,0.0
1715,Lateral cortical node,0.0
1766,Luminal surveillance complex,0.0
1718,Lateral part of cell,0.0
1765,Lumenal side of membrane,0.0
1764,Lumenal side of lysosomal membrane,0.0
1763,Lumenal side of late endosome membrane,0.0
1762,Lumenal side of endosome membrane,0.0
1761,Lumenal side of endoplasmic reticulum membrane,0.0
1755,Lower tip-link density,0.0
1752,Longitudinal sarcoplasmic reticulum,0.0
1751,Longitudinal flagellum,0.0
1749,Lipopolysaccharide transport system,0.0
1747,Lipid tube,0.0
1744,LinE complex,0.0
1743,Lignin network,0.0
1741,"light-harvesting complex, core complex",0.0
1737,Lewy body-like hyaline inclusion,0.0
1736,Lewy body corona,0.0
1735,Lewy body core,0.0
1733,Leucosome,0.0
1732,Leucoplast stroma,0.0
1731,Leucoplast,0.0
1730,Left tetrad,0.0
1729,Left nucleus,0.0
1728,Left caudal flagellum,0.0
1727,Left anterior flagellum,0.0
1725,Leaf papilla,0.0
1724,Leading edge of lamellipodium,0.0
1723,Leading edge of axonal growth cone,0.0
1721,Lateral wall of outer hair cell,0.0
1720,Lateral shield,0.0
1719,Lateral plasma membrane,0.0
1938,Mitochondrial inner-outer membrane contact site,0.0
1940,Mitochondrial intermembrane space protein transporter complex,0.0
1941,Mitochondrial intracristal space,0.0
2193,Nuclear pre-replicative complex,0.0
2189,Nuclear pore linkers,0.0
2187,Nuclear pore cytoplasmic filaments,0.0
2186,Nuclear pore central transport channel,0.0
2169,Nuclear exosome focus,0.0
2168,Nuclear exosome (RNase complex),0.0
2163,Nuclear DNA replication factor C complex,0.0
2160,Nuclear cohesin complex,0.0
2156,Nuclear aryl hydrocarbon receptor complex,0.0
2154,NuA3b histone acetyltransferase complex,0.0
2151,Nsk1-Dlc1 complex,0.0
2147,NOXA-BCL-xl complex,0.0
2146,NOXA-BCL-2 complex,0.0
2145,NOS2-CD74 complex,0.0
2143,Noradrenergic synapse,0.0
2139,non-growing cell tip,0.0
2138,Node of Ranvier,0.0
2135,Noc2p-Noc3p complex,0.0
2134,Noc1p-Noc2p complex,0.0
2131,NMDA selective glutamate receptor complex,0.0
2130,NLS-dependent protein nuclear import complex,0.0
2128,NLRP1 inflammasome complex,0.0
2124,Nicalin-NOMO complex,0.0
2121,Nexine,0.0
2120,New mitotic spindle pole body,0.0
2119,New growing cell tip,0.0
2118,New cell pole,0.0
2115,Neurosecretory vesicle,0.0
2113,Neuronal dense core vesicle membrane,0.0
2112,Neuronal dense core vesicle lumen,0.0
2190,Nuclear pore nuclear basket,0.0
2199,Nuclear RNA-directed RNA polymerase complex,0.0
1943,Mitochondrial isocitrate dehydrogenase complex (NAD+),0.0
2208,Nucleolar exosome (RNase complex),0.0
2275,Outer endospore membrane,0.0
2274,Outer dynein arm docking complex,0.0
2273,Outer dynein arm,0.0
2272,Outer dense plaque of desmosome,0.0
2271,Outer dense fiber,0.0
2270,Outer acrosomal membrane,0.0
2269,Other organism part,0.0
2268,Other organism cell membrane,0.0
2267,Ost-alpha/Ost-beta complex,0.0
2265,Orthogonal array,0.0
2264,Ornithine carbamoyltransferase complex,0.0
2262,organelle-enclosing lipid monolayer,0.0
2249,Organellar chromatophore,0.0
2248,Oral apparatus,0.0
2246,oncostatin-M receptor complex,0.0
2245,Omegasome membrane,0.0
2243,Omega speckle,0.0
2242,Oligosaccharyltransferase III complex,0.0
2241,Oligosaccharyltransferase I complex,0.0
2238,Old cell pole,0.0
2237,Ocelloid,0.0
2233,Nucleus leading edge,0.0
2231,"nucleotide-excision repair, preincision complex",0.0
2227,nucleotide-excision repair factor 1 complex,0.0
2224,Nucleosome disassembly/reassembly complex,0.0
2220,Nucleoplasmic side of nuclear pore,0.0
2218,Nucleoplasmic periphery of the nuclear pore complex,0.0
2211,Nucleolar ring,0.0
2210,Nucleolar ribonuclease P complex,0.0
2111,Neuronal dense core vesicle,0.0
2110,Neuronal cell body membrane,0.0
2105,Neuron projection membrane,0.0
2103,Neuron projection branch point,0.0
2030,Multivesicular body lumen,0.0
2027,"Multiple synapse bouton, contacting multiple dendrites",0.0
2024,Multimeric ribonuclease P complex,0.0
2023,multi-eIF complex,0.0
2021,Mucocyst,0.0
2006,MPP7-DLG1-LIN7 complex,0.0
2005,Mpp10 complex,0.0
2003,MOZ/MORF histone acetyltransferase complex,0.0
2001,Mossy fiber rosette,0.0
1999,Mononeme,0.0
1998,Monomeric IgA immunoglobulin complex,0.0
1995,Molybdopterin synthase complex,0.0
1987,Mitotic spindle polar microtubule,0.0
1986,Mitotic spindle midzone,0.0
1984,Mitotic spindle astral microtubule end,0.0
1983,Mitotic spindle astral microtubule,0.0
1980,Mitotic septin complex,0.0
1979,Mitotic nuclear membrane microtubule tethering complex,0.0
1975,Mitotic actomyosin contractile ring,0.0
1972,mitochondrion-associated adherens complex,0.0
1970,Mitochondrial tricarboxylic acid cycle enzyme complex,0.0
1966,Mitochondrial respiratory chain complex IV,0.0
1964,"Mitochondrial respiratory chain complex II, succinate dehydroge",0.0
1960,"Mitochondrial proton-transporting ATP synthase, stator stalk",0.0
1959,"Mitochondrial proton-transporting ATP synthase, catalytic core",0.0
1958,"Mitochondrial proton-transporting ATP synthase complex, couplin",0.0
1957,"Mitochondrial proton-transporting ATP synthase complex, catalyt",0.0
1951,Mitochondrial oxoglutarate dehydrogenase complex,0.0
1947,Mitochondrial mRNA editing complex,0.0
2032,"Multivesicular body, internal vesicle",0.0
2033,"Multivesicular body, internal vesicle lumen",0.0
2034,Muscle cell projection,0.0
2073,Myosin XV complex,0.0
2101,Neuromuscular junction of somatic muscle,0.0
2099,Neurofilament cytoskeleton,0.0
2096,network-forming collagen trimer,0.0
2095,Nephrocyte diaphragm,0.0
2094,Nematosome,0.0
2092,Nem1-Spo7 phosphatase complex,0.0
2088,Nbp35-Cfd1 ATPase complex,0.0
2082,NarGHI complex,0.0
2081,NAGS/NAGK complex,0.0
2078,NAD(P)H dehydrogenase complex (plastoquinone),0.0
2076,Myosin XVIII complex,0.0
2075,Myosin XVII complex,0.0
2074,Myosin XVI complex,0.0
2072,Myosin XIV complex,0.0
2035,Muscle cell projection membrane,0.0
2071,Myosin XIII complex,0.0
2070,Myosin XII complex,0.0
2068,Myosin X complex,0.0
2067,Myosin VIII complex,0.0
2066,Myosin VII complex,0.0
2062,Myosin IX complex,0.0
2061,Myosin IV complex,0.0
2060,Myosin III complex,0.0
2056,Myosin filament,0.0
2052,Myelin sheath adaxonal region,0.0
2051,Myelin sheath abaxonal region,0.0
2049,Mycolate outer membrane,0.0
2046,MutSgamma complex,0.0
1651,IscS-IscU complex,0.0
1648,Iridosome,0.0
1646,IRE1-RACK1-PP2A complex,0.0
1342,Grb2-Shc complex,0.0
1340,Granum,0.0
1339,Granulocyte macrophage colony-stimulating factor receptor compl,0.0
1338,Granular vesicle,0.0
1336,GPI-anchor transamidase complex,0.0
1334,Golgi-associated vesicle lumen,0.0
1331,Golgi trans cisterna membrane,0.0
1329,Golgi to plasma membrane transport vesicle,0.0
1326,Golgi medial cisterna membrane,0.0
1325,Golgi medial cisterna,0.0
1321,Golgi cis cisterna membrane,0.0
1317,Goblet cell theca,0.0
1316,GO:1990907,0.0
1315,GO:1990711,0.0
1314,GO:1990647,0.0
1313,GO:1990617,0.0
1312,GO:1990590,0.0
1311,GO:1990589,0.0
1310,GO:1990513,0.0
1309,GO:1990512,0.0
1308,GO:0160014,0.0
1307,GO:0140738,0.0
1306,GO:0140737,0.0
1304,GO:0140552,0.0
1303,GO:0099053,0.0
1301,GO:0090575,0.0
1300,GO:0090571,0.0
1299,GO:0071943,0.0
1298,GO:0071144,0.0
1297,GO:0070985,0.0
1341,Grb2-EGFR complex,0.0
1343,Grb2-SHP-2 complex,0.0
