,Feature,Importance
849,Discoidal high-density lipoprotein particle,0.0
852,Distal portion of axoneme,0.0
1321,Golgi cis cisterna membrane,0.0
854,Divisome complex,0.0
857,DNA helicase A complex,0.0
1317,Goblet cell theca,0.0
1316,GO:1990907,0.0
1315,GO:1990711,0.0
1314,GO:1990647,0.0
1313,GO:1990617,0.0
1346,Growing cell tip,0.0
1348,Growth cone filopodium,0.0
1349,Growth cone lamellipodium,0.0
830,Dense core granule lumen,0.0
823,Dendritic spine membrane,0.0
1384,Herring body,0.0
1381,Hemidesmosome associated protein complex,0.0
1379,Hemicellulose network,0.0
825,Dendritic spine origin,0.0
1377,Hechtian strand,0.0
1376,Heavy chain immunoglobulin complex,0.0
1375,HDL-containing protein-lipid-RNA complex,0.0
1373,Hda-beta clamp complex,0.0
1372,HCN channel complex,0.0
827,Dendritic tuft,0.0
1369,haptoglobin-hemoglobin complex,0.0
831,Dense core granule membrane,0.0
1350,Growth cone leading edge,0.0
1365,H-NS-Hha complex,0.0
833,Dense nuclear body,0.0
1362,H zone,0.0
834,Dentate gyrus mossy fiber,0.0
1360,Gut granule membrane,0.0
1359,Gut granule,0.0
1358,"Guanylate cyclase complex, soluble",0.0
836,Derlin-1-VIMP complex,0.0
1356,Gtr1-Gtr2 GTPase complex,0.0
1354,GTPase activator complex,0.0
1353,Growth hormone receptor complex,0.0
1351,Growth cone membrane,0.0
1474,Inner dynein arm,0.0
1476,Inner membrane pellicle complex,0.0
1478,Inner mucus layer,0.0
794,DAPK1-calmodulin complex,0.0
755,Cytoplasmic replisome,0.0
757,Cytoplasmic SCF ubiquitin ligase complex,0.0
758,Cytoplasmic side of apical plasma membrane,0.0
759,Cytoplasmic side of dendritic spine plasma membrane,0.0
1589,Intracellular ferritin complex,0.0
1588,Intracellular cyclic nucleotide activated cation channel complex,0.0
760,Cytoplasmic side of early endosome membrane,0.0
1585,Intine,0.0
1584,Interstitial matrix,0.0
1583,Interphotoreceptor matrix,0.0
1582,Interphase microtubule organizing center,0.0
761,Cytoplasmic side of endoplasmic reticulum membrane,0.0
762,Cytoplasmic side of endosome membrane,0.0
763,Cytoplasmic side of Golgi membrane,0.0
1577,interleukin4-interleukin-4 receptor complex,0.0
1576,interleukin-9 receptor complex,0.0
1573,interleukin-5 receptor complex,0.0
764,Cytoplasmic side of late endosome membrane,0.0
765,Cytoplasmic side of lysosomal membrane,0.0
1570,interleukin-3 receptor complex,0.0
1569,interleukin-28 receptor complex,0.0
1565,interleukin-20 receptor complex,0.0
1562,interleukin-15 receptor complex,0.0
1561,interleukin-13 receptor complex,0.0
1560,interleukin-12-interleukin-12 receptor complex,0.0
1559,interleukin-12 receptor complex,0.0
767,Cytoplasmic side of mitochondrial outer membrane,0.0
754,Cytoplasmic replication fork,0.0
751,Cytoplasmic origin of replication recognition complex,0.0
750,Cytoplasmic microtubule plus-end,0.0
1618,Intrinsic component of nuclear inner membrane,0.0
1630,Intrinsic component of presynaptic active zone membrane,0.0
1629,Intrinsic component of postsynaptic specialization membrane,0.0
1628,Intrinsic component of postsynaptic recycling endosome membrane,0.0
1627,Intrinsic component of postsynaptic membrane,0.0
1626,Intrinsic component of postsynaptic endosome membrane,0.0
1625,Intrinsic component of postsynaptic density membrane,0.0
741,Cytoneme,0.0
1623,Intrinsic component of peroxisomal membrane,0.0
1622,Intrinsic component of periplasmic side of cell outer membrane,0.0
742,Cytoophidium,0.0
1620,Intrinsic component of omegasome membrane,0.0
1619,Intrinsic component of nuclear outer membrane,0.0
1617,Intrinsic component of neuronal dense core vesicle membrane,0.0
749,Cytoplasmic microtubule minus-end,0.0
1616,Intrinsic component of mycolate outer membrane,0.0
744,Cytoplasmic cyclin-dependent protein kinase holoenzyme complex,0.0
1610,Intrinsic component of Golgi medial cisterna membrane,0.0
1609,Intrinsic component of external side of plasma membrane,0.0
1608,Intrinsic component of external side of cell outer membrane,0.0
1607,Intrinsic component of endosome membrane,0.0
1605,Intrinsic component of dense core granule membrane,0.0
1604,Intrinsic component of cell outer membrane,0.0
1603,Intrinsic component of autophagosome membrane,0.0
1602,Intranuclear rod,0.0
748,Cytoplasmic microtubule bundle,0.0
1600,Intraconoid microtubule,0.0
1557,interleukin-10 receptor complex,0.0
768,Cytoplasmic side of nuclear pore,0.0
1552,Interferon regulatory factor 3-interferon regulatory factor 7 complex,0.0
1496,Integral component of lumenal side of endoplasmic reticulum membrane,0.0
1510,Integral component of postsynaptic density membrane,0.0
778,Cytoskeletal calyx,0.0
1508,Integral component of peroxisomal membrane,0.0
780,Cytoskeleton of dendritic spine,0.0
1506,Integral component of omegasome membrane,0.0
1505,Integral component of nuclear outer membrane,0.0
1504,Integral component of nuclear inner membrane,0.0
1503,Integral component of neuronal dense core vesicle membrane,0.0
1502,Integral component of mycolate outer membrane,0.0
1501,Integral component of mitochondrial outer membrane,0.0
783,Cytosolic aryl hydrocarbon receptor complex,0.0
1497,Integral component of lysosomal membrane,0.0
1494,Integral component of Golgi medial cisterna membrane,0.0
1514,Integral component of presynaptic membrane,0.0
1493,Integral component of external side of plasma membrane,0.0
1492,Integral component of endosome membrane,0.0
787,Cytosolic pyruvate dehydrogenase complex,0.0
1490,Integral component of cytoplasmic side of endoplasmic reticulum membrane,0.0
1489,Integral component of cell outer membrane,0.0
1488,Integral component of autophagosome membrane,0.0
791,Cytosolic tRNA wobble base thiouridylase complex,0.0
1486,insulin-like growth factor ternary complex,0.0
1484,insulin-like growth factor binary complex,0.0
792,Cytostome,0.0
1481,iNOS-S100A8/A9 complex,0.0
793,D-amino-acid dehydrogenase complex,0.0
1513,Integral component of presynaptic active zone membrane,0.0
1515,Integral component of synaptic membrane,0.0
1551,Interferon regulatory factor 3-interferon regulatory factor 5 complex,0.0
1532,Integrin alpha9-beta1 complex,0.0
770,Cytoplasmic side of rough endoplasmic reticulum membrane,0.0
1548,Intercellular canaliculus,0.0
1545,Intercalary heterochromatin,0.0
1543,Integrin alphaX-beta2 complex,0.0
1542,Integrin alphav-beta8 complex,0.0
1541,Integrin alphav-beta6 complex,0.0
1540,Integrin alphav-beta5 complex,0.0
1538,Integrin alphav-beta1 complex,0.0
1537,Integrin alphaM-beta2 complex,0.0
1536,Integrin alphaL-beta2 complex,0.0
1534,Integrin alphaE-beta7 complex,0.0
1533,Integrin alphaD-beta2 complex,0.0
1531,Integrin alpha8-beta1 complex,0.0
1516,Integral component of synaptic vesicle membrane,0.0
1530,Integrin alpha7-beta1 complex,0.0
1529,Integrin alpha6-beta4 complex,0.0
1528,Integrin alpha6-beta1 complex,0.0
775,Cytoplasmic vesicle lumen,0.0
1526,Integrin alpha4-beta7 complex,0.0
1524,Integrin alpha3-beta1 complex,0.0
1523,Integrin alpha2-beta1 complex,0.0
1522,Integrin alpha11-beta1 complex,0.0
1521,Integrin alpha10-beta1 complex,0.0
777,Cytoproct,0.0
1518,Integral component of vacuolar membrane,0.0
1517,Integral component of the cytoplasmic side of the plasma membrane,0.0
1312,GO:1990590,0.0
1311,GO:1990589,0.0
1310,GO:1990513,0.0
1142,ficolin-1-rich granule lumen,0.0
1104,Extrinsic component of thylakoid membrane,0.0
1103,Extrinsic component of synaptic vesicle membrane,0.0
1102,Extrinsic component of synaptic membrane,0.0
1101,Extrinsic component of presynaptic membrane,0.0
1100,Extrinsic component of presynaptic endocytic zone membrane,0.0
1099,Extrinsic component of postsynaptic specialization membrane,0.0
1098,Extrinsic component of postsynaptic membrane,0.0
1097,Extrinsic component of postsynaptic endosome membrane,0.0
1096,Extrinsic component of postsynaptic early endosome membrane,0.0
1095,Extrinsic component of postsynaptic density membrane,0.0
1093,Extrinsic component of phagophore assembly site membrane,0.0
1092,Extrinsic component of organelle membrane,0.0
1091,Extrinsic component of omegasome membrane,0.0
1090,Extrinsic component of neuronal dense core vesicle membrane,0.0
1089,Extrinsic component of mitochondrial outer membrane,0.0
1088,Extrinsic component of mitochondrial inner membrane,0.0
933,eif4e-cup complex,0.0
1086,Extrinsic component of lysosome membrane,0.0
1085,Extrinsic component of intraperoxisomal membrane,0.0
1084,Extrinsic component of Golgi membrane,0.0
1083,Extrinsic component of external side of plasma membrane,0.0
1082,Extrinsic component of endosome membrane,0.0
1081,Extrinsic component of endoplasmic reticulum membrane,0.0
1080,Extrinsic component of dense core granule membrane,0.0
1078,Extrinsic component of autophagosome membrane,0.0
1077,Extraorganismal space,0.0
1076,Extrahaustorial matrix,0.0
1105,Extrinsic component of vacuolar membrane,0.0
1107,F bouton,0.0
930,EGFR:ERBB2 complex,0.0
1126,Female germline ring canal,0.0
1140,fibronectin-tissue transglutaminase complex,0.0
1139,Fibronectin fibril,0.0
919,Early recombination nodule,0.0
1137,Fibrillary inclusion,0.0
1136,Fibrillar collagen trimer,0.0
1134,FHF complex,0.0
1133,Fertilization envelope,0.0
1132,Ferroxidase complex,0.0
921,Ecsit-NDUFAF1 complex,0.0
1130,ferredoxin-thioredoxin reductase complex,0.0
1129,Ferredoxin hydrogenase complex,0.0
1127,Female germline ring canal inner rim,0.0
922,Ectexine,0.0
1109,FACIT collagen trimer,0.0
1124,Fc-gamma receptor III complex,0.0
1123,Fc-gamma receptor I complex,0.0
1122,Fc-epsilon receptor I complex,0.0
1121,Fc-alpha receptor I complex,0.0
1119,fatty-acyl-CoA synthase complex,0.0
925,EFF-1 complex,0.0
927,egasyn-beta-glucuronidase complex,0.0
1115,Fascia adherens,0.0
928,EGFR-Grb2-Sos complex,0.0
1112,FANCM-MHF complex,0.0
1111,FAL1-SGD1 complex,0.0
929,EGFR-Shc-Grb2-Sos complex,0.0
935,Eisosome filament,0.0
937,Elaioplast,0.0
943,EMC complex,0.0
1006,ERBB4-EGFR complex,0.0
1023,Etioplast,0.0
1022,Ethanolamine degradation polyhedral organelle,0.0
1021,Ethanolamine ammonia-lyase complex,0.0
973,Endoplasmic reticulum-endosome membrane contact site,0.0
975,Endoplasmic reticulum-Golgi intermediate compartment membrane,0.0
976,Endoplasmic reticulum-plasma membrane contact site,0.0
977,Endoplasmic reticulum-vacuole membrane contact site,0.0
1011,eRF1 methyltransferase complex,0.0
983,Endosome to plasma membrane transport vesicle,0.0
1009,ERBB4:ERBB2 complex,0.0
1008,ERBB4-ERBB4 complex,0.0
1007,ERBB4-ERBB3 complex,0.0
1005,ERBB3:ERBB2 complex,0.0
1025,Etioplast membrane,0.0
1004,ER ubiquitin ligase complex,0.0
984,Endospore coat,0.0
1001,ER body,0.0
1000,Equatorial microtubule organizing center,0.0
999,Equatorial cell cortex,0.0
985,Endospore core,0.0
996,Epidermal lamellar body membrane,0.0
995,Epidermal lamellar body,0.0
986,Endospore cortex,0.0
993,Enterobactin synthetase complex,0.0
992,Ensheathing process,0.0
987,Endospore external encapsulating structure,0.0
1024,Etioplast envelope,0.0
1026,Etioplast prolamellar body,0.0
1066,Extracellular matrix of synaptic cleft,0.0
1047,Exodeoxyribonuclease VII complex,0.0
1064,Extracellular isoamylase complex,0.0
1063,Extracellular ferritin complex,0.0
946,Endexine,0.0
1060,Extracellular core region of desmosome,0.0
1058,External side of cell wall,0.0
1057,External side of cell outer membrane,0.0
1056,External side of apical plasma membrane,0.0
949,Endocytic vesicle lumen,0.0
1054,Exosporium,0.0
1051,Exoneme,0.0
953,Endolysosome lumen,0.0
1048,Exomer complex,0.0
1046,Exodeoxyribonuclease V complex,0.0
1027,Etioplast stroma,0.0
956,Endonuclear canal,0.0
958,Endopeptidase Clp complex,0.0
1040,Excitatory neuromuscular junction,0.0
1039,Excinuclease repair complex,0.0
962,Endoplasmic reticulum cisternal network,0.0
1037,"Eukaryotic translation initiation factor 3 complex, eIF3m",0.0
1036,"Eukaryotic translation initiation factor 3 complex, eIF3e",0.0
969,Endoplasmic reticulum Sec complex,0.0
1031,Eukaryotic 80S initiation complex,0.0
1030,Eukaryotic 48S preinitiation complex,0.0
1029,Eukaryotic 43S preinitiation complex,0.0
972,Endoplasmic reticulum tubular network membrane,0.0
918,Early phagosome membrane,0.0
1143,ficolin-1-rich granule membrane,0.0
1309,GO:1990512,0.0
1145,Filiform apparatus,0.0
1275,GO:0016602,0.0
1274,GO:0016581,0.0
1273,GO:0016513,0.0
1272,GO:0005675,0.0
1271,GO:0005674,0.0
1270,GO:0005673,0.0
1269,GO:0005672,0.0
1268,GO:0005669,0.0
1267,GO:0005668,0.0
873,DNA replication factor C core complex,0.0
876,DNA topoisomerase III-beta-TDRD3 complex,0.0
877,DNA topoisomerase IV complex,0.0
1261,GO:0000439,0.0
1260,GO:0000438,0.0
1259,GO:0000127,0.0
1258,GO:0000126,0.0
1257,GO:0000120,0.0
1254,Glyoxysomal membrane,0.0
1252,glycosylphosphatidylinositol-mannosyltransferase II complex,0.0
1251,glycosylphosphatidylinositol-mannosyltransferase I complex,0.0
1250,Glycosome membrane,0.0
1249,Glycosome lumen,0.0
1247,Glycoprotein network,0.0
880,DNA-dependent protein kinase-DNA ligase 4 complex,0.0
1241,Glycinergic synapse,0.0
1240,glycine-tRNA ligase complex,0.0
1239,glycine-gated chloride channel complex,0.0
1276,GO:0017053,0.0
1277,GO:0017054,0.0
1278,GO:0019185,0.0
1294,GO:0070721,0.0
1308,GO:0160014,0.0
1307,GO:0140738,0.0
1306,GO:0140737,0.0
1304,GO:0140552,0.0
1303,GO:0099053,0.0
1302,GO:0090576,0.0
1300,GO:0090571,0.0
1299,GO:0071943,0.0
1298,GO:0071144,0.0
1297,GO:0070985,0.0
1296,GO:0070860,0.0
1295,GO:0070847,0.0
1293,GO:0070443,0.0
1280,GO:0032444,0.0
1292,GO:0070369,0.0
1291,GO:0070176,0.0
1290,GO:0044464,0.0
866,DNA polymerase V complex,0.0
867,DNA recombinase auxiliary factor complex,0.0
1287,GO:0043657,0.0
1286,GO:0042603,0.0
1285,GO:0036488,0.0
1284,GO:0035976,0.0
1283,GO:0035189,0.0
1282,GO:0034718,0.0
1281,GO:0033276,0.0
1238,Glycine reductase complex,0.0
882,DnaA-DiaA complex,0.0
1233,glutamyl-tRNA(Gln) amidotransferase complex,0.0
1169,Fusiform vesicle,0.0
907,Dynamic microtubule bundle,0.0
1186,gamma-delta T cell receptor complex,0.0
1185,gamma-catenin-TCF7L2 complex,0.0
1184,Gamma DNA polymerase complex,0.0
1183,Galectin lattice,0.0
910,Dystrobrevin complex,0.0
1176,G protein-coupled serotonin receptor complex,0.0
1175,G protein-coupled receptor homodimeric complex,0.0
1174,G protein-coupled receptor heterodimeric complex,0.0
1173,G protein-coupled receptor dimeric complex,0.0
913,E.F.G complex,0.0
1171,G protein-coupled GABA receptor complex,0.0
1168,fungal-type vacuole membrane,0.0
1193,Gas vesicle,0.0
1167,fungal-type vacuole,0.0
1165,Fungal biofilm matrix,0.0
1163,FtsQBL complex,0.0
1162,FtsBL complex,0.0
1161,Free sarcoplasmic reticulum membrane,0.0
1160,formin-nucleated actin cable,0.0
1158,Foot layer,0.0
915,Early endosome lumen,0.0
1154,FMN reductase complex,0.0
1150,Flagella connector,0.0
1148,Filopodium tip,0.0
1147,Filopodium membrane,0.0
901,Dsc E3 ubiquitin ligase complex,0.0
1194,Gas vesicle shell,0.0
1230,Glutamatergic postsynaptic density,0.0
1215,GLI-SUFU complex,0.0
1229,glutamate-tRNA ligase complex,0.0
883,DnaA-DnaB-DnaC complex,0.0
884,DnaA-Hda complex,0.0
885,DnaA-oriC complex,0.0
887,DnaB-DnaC complex,0.0
1222,glucose-1-phosphate adenylyltransferase complex,0.0
888,DnaB-DnaG complex,0.0
1220,Glomerular endothelium fenestra,0.0
1219,Glial limiting end-foot,0.0
1218,Glial filament,0.0
889,Doa10p ubiquitin ligase complex,0.0
892,dolichyl-phosphate-mannose-protein mannosyltransferase Pmt1p-Pmt2p dimer complex,0.0
893,dolichyl-phosphate-mannose-protein mannosyltransferase Pmt1p-Pmt3p dimer complex,0.0
1195,GATOR1 complex,0.0
1213,Gin4 complex,0.0
894,dolichyl-phosphate-mannose-protein mannosyltransferase Pmt4p homodimer complex,0.0
1209,Gerontoplast,0.0
1208,Germline ring canal,0.0
895,dolichyl-phosphate-mannose-protein mannosyltransferase Pmt5p-Pmt3p dimer complex,0.0
896,Dolipore septum,0.0
1203,Generative cell nucleus,0.0
1202,Gemmule,0.0
1200,Gemin6-Gemin7-unrip complex,0.0
1199,Gemin3-Gemin4-Gemin5 complex,0.0
1197,GBAF complex,0.0
1196,GATOR2 complex,0.0
1631,Intrinsic component of presynaptic membrane,0.0
1633,Intrinsic component of synaptic vesicle membrane,0.0
2356,Phagolysosome membrane,0.0
580,clathrin-sculpted acetylcholine transport vesicle membrane,0.0
2121,NF-kappaB p50/p65 complex,0.0
555,Ciliary shaft,0.0
2119,Nexine,0.0
2118,New mitotic spindle pole body,0.0
2117,New growing cell tip,0.0
2116,New cell pole,0.0
557,Ciliary transition fiber,0.0
2113,Neurosecretory vesicle,0.0
2111,Neuronal dense core vesicle membrane,0.0
2110,Neuronal dense core vesicle lumen,0.0
2109,Neuronal dense core vesicle,0.0
2108,Neuronal cell body membrane,0.0
2103,Neuron projection membrane,0.0
562,cis-Golgi network membrane,0.0
2101,Neuron projection branch point,0.0
2099,Neuromuscular junction of somatic muscle,0.0
564,Classical Lewy body,0.0
2097,Neurofilament cytoskeleton,0.0
565,classical-complement-pathway C3/C5 convertase complex,0.0
2094,network-forming collagen trimer,0.0
2093,Nephrocyte diaphragm,0.0
2092,Nematosome,0.0
2090,Nem1-Spo7 phosphatase complex,0.0
569,Clathrin coat of endocytic vesicle,0.0
570,Clathrin coat of synaptic vesicle,0.0
2086,Nbp35-Cfd1 ATPase complex,0.0
2079,NAGS/NAGK complex,0.0
2122,Nicalin-NOMO complex,0.0
2126,NLRP1 inflammasome complex,0.0
553,Ciliary pocket membrane,0.0
2149,Nsk1-Dlc1 complex,0.0
521,Chromaffin granule membrane,0.0
523,Chromatin lock complex,0.0
2161,Nuclear DNA replication factor C complex,0.0
527,Chromoplast,0.0
989,Endothelial microparticle,0.0
528,Chromoplast envelope,0.0
529,Chromoplast inner membrane,0.0
530,Chromoplast membrane,0.0
2154,Nuclear aryl hydrocarbon receptor complex,0.0
531,Chromoplast stroma,0.0
2152,NuA3b histone acetyltransferase complex,0.0
535,"chromosome, centromeric core domain",0.0
2145,NOXA-BCL-xl complex,0.0
2128,NLS-dependent protein nuclear import complex,0.0
2144,NOXA-BCL-2 complex,0.0
2143,NOS2-CD74 complex,0.0
2141,Noradrenergic synapse,0.0
545,Ciliary cap,0.0
2137,non-growing cell tip,0.0
2136,Node of Ranvier,0.0
2135,Nodal receptor complex,0.0
2133,Noc2p-Noc3p complex,0.0
2132,Noc1p-Noc2p complex,0.0
548,Ciliary necklace,0.0
549,Ciliary neurotrophic factor receptor complex,0.0
2129,NMDA selective glutamate receptor complex,0.0
579,clathrin-sculpted acetylcholine transport vesicle,0.0
2076,NAD(P)H dehydrogenase complex (plastoquinone),0.0
1634,Intrinsic component of the cytoplasmic side of the plasma membrane,0.0
581,clathrin-sculpted gamma-aminobutyric acid transport vesicle,0.0
2032,Muscle cell projection,0.0
2031,"Multivesicular body, internal vesicle lumen",0.0
2030,"Multivesicular body, internal vesicle",0.0
2028,Multivesicular body lumen,0.0
2022,Multimeric ribonuclease P complex,0.0
2021,multi-eIF complex,0.0
595,Cnida,0.0
2019,Mucocyst,0.0
596,CNTFR-CLCF1 complex,0.0
597,CoA-synthesizing protein complex,0.0
601,CoB-CoM heterodisulfide reductase complex,0.0
602,Cobalamin transport complex,0.0
603,Cochlear hair cell ribbon synapse,0.0
606,Collagen anchoring fibril,0.0
2004,MPP7-DLG1-LIN7 complex,0.0
607,Collagen and cuticulin-based cuticle extracellular matrix,0.0
1999,Mossy fiber rosette,0.0
1998,Monopolin complex,0.0
1997,Mononeme,0.0
1996,Monomeric IgA immunoglobulin complex,0.0
1993,Molybdopterin synthase complex,0.0
609,Collagen network,0.0
610,Collagen sheet,0.0
1985,Mitotic spindle polar microtubule,0.0
1984,Mitotic spindle midzone,0.0
612,Collagen type I trimer,0.0
1982,Mitotic spindle astral microtubule end,0.0
2033,Muscle cell projection membrane,0.0
2036,Muscle thin filament tropomyosin,0.0
2037,Mutator focus,0.0
2060,Myosin IX complex,0.0
2074,Myosin XVIII complex,0.0
2073,Myosin XVII complex,0.0
2072,Myosin XVI complex,0.0
2071,Myosin XV complex,0.0
2070,Myosin XIV complex,0.0
2069,Myosin XIII complex,0.0
2068,Myosin XII complex,0.0
2067,Myosin XI complex,0.0
2066,Myosin X complex,0.0
2065,Myosin VIII complex,0.0
2064,Myosin VII complex,0.0
582,clathrin-sculpted gamma-aminobutyric acid transport vesicle membrane,0.0
2059,Myosin IV complex,0.0
591,Climbing fiber,0.0
2058,Myosin III complex,0.0
2055,Myosin I complex,0.0
583,clathrin-sculpted glutamate transport vesicle,0.0
584,clathrin-sculpted glutamate transport vesicle membrane,0.0
2050,Myelin sheath adaxonal region,0.0
2049,Myelin sheath abaxonal region,0.0
2047,Mycolate outer membrane,0.0
585,clathrin-sculpted monoamine transport vesicle,0.0
586,clathrin-sculpted monoamine transport vesicle membrane,0.0
2044,MutSgamma complex,0.0
587,clathrin-sculpted vesicle,0.0
588,Cleavage apparatus septin structure,0.0
520,Chromaffin granule lumen,0.0
2166,Nuclear exosome (RNase complex),0.0
2167,Nuclear exosome focus,0.0
2169,Nuclear inclusion body,0.0
2306,PCSK9-LDLR complex,0.0
2305,PCSK9-AnxA2 complex,0.0
2304,PCNA-p21 complex,0.0
2301,PAT complex,0.0
440,Cell trailing edge membrane,0.0
2299,Parkin-FBXW7-Cul1 ubiquitin ligase complex,0.0
442,Cell wall-bounded periplasmic space,0.0
2297,Paranode region of axon,0.0
2296,Paranodal junction,0.0
2295,Parallel fiber to Purkinje cell synapse,0.0
2294,Parallel fiber,0.0
2291,Paraferritin complex,0.0
449,Cellular bud neck contractile ring,0.0
2285,P-TEFb-cap methyltransferase complex,0.0
450,Cellular bud neck septin ring,0.0
451,Cellular bud neck septin structure,0.0
452,Cellular bud scar,0.0
453,Cellular bud tip,0.0
455,Cellularization cleavage furrow,0.0
2279,Outer mucus layer,0.0
2277,Outer membrane-bounded periplasmic space,0.0
458,Cellulosome,0.0
2273,Outer endospore membrane,0.0
2272,Outer dynein arm docking complex,0.0
2271,Outer dynein arm,0.0
2270,Outer dense plaque of desmosome,0.0
2268,Outer acrosomal membrane,0.0
2307,PDX1-PBX1b-MRG1 complex,0.0
2309,Pectic matrix,0.0
2310,Peg and socket contact,0.0
2336,Periplasmic flagellum,0.0
2354,Phagocytic vesicle membrane,0.0
2353,Phagocytic vesicle lumen,0.0
412,Cdc24p-Far1p-Gbetagamma complex,0.0
2351,Phagocytic cup base,0.0
2349,PHA granule,0.0
2348,Pexophagosome,0.0
414,Cdc48p-Npl4p-Vms1p AAA ATPase complex,0.0
415,Cdc50p-Drs2p complex,0.0
2341,Perisynaptic space,0.0
417,Cdr2 medial cortical node complex,0.0
2338,Periplasmic side of plasma membrane,0.0
2337,Periplasmic side of cell outer membrane,0.0
2335,Peripheral region of growth cone,0.0
2312,Pellicular membrane,0.0
2333,Perinucleolar chromocenter,0.0
2332,Perinuclear theca,0.0
420,Cell body membrane,0.0
2329,Perinuclear endoplasmic reticulum lumen,0.0
2325,Periciliary membrane compartment,0.0
426,Cell hair,0.0
2321,Pericellular basket,0.0
2320,Pericanalicular vesicle,0.0
2319,Peribacteroid membrane,0.0
2318,peri-centrosomal recycling endosome,0.0
2317,Perforation plate,0.0
2316,Perforant pathway to dendrate granule cell synapse,0.0
2267,Other organism part,0.0
2266,Other organism cell membrane,0.0
2265,Ost-alpha/Ost-beta complex,0.0
504,Chloroplast small ribosomal subunit,0.0
494,Chloroplast intermembrane space,0.0
2209,Nucleolar ring,0.0
2208,Nucleolar ribonuclease P complex,0.0
2206,Nucleolar exosome (RNase complex),0.0
495,Chloroplast large ribosomal subunit,0.0
499,Chloroplast outer membrane translocon,0.0
500,Chloroplast photosystem I,0.0
2198,Nuclear SCF ubiquitin ligase complex,0.0
2197,Nuclear RNA-directed RNA polymerase complex,0.0
501,Chloroplast photosystem II,0.0
502,Chloroplast ribosome,0.0
503,Chloroplast ribulose bisphosphate carboxylase complex,0.0
2191,Nuclear pre-replicative complex,0.0
2216,Nucleoplasmic periphery of the nuclear pore complex,0.0
505,Chloroplast starch grain,0.0
507,Chloroplast stromal thylakoid,0.0
2188,Nuclear pore nuclear basket,0.0
2185,Nuclear pore cytoplasmic filaments,0.0
509,Chloroplast thylakoid lumen,0.0
510,Chloroplast thylakoid membrane,0.0
511,Chloroplast thylakoid membrane protein complex,0.0
512,Chloroplast vesicle,0.0
513,Chloroplastic endopeptidase Clp complex,0.0
514,Chlorosome,0.0
515,Chlorosome envelope,0.0
517,CHOP-ATF3 complex,0.0
491,Chloroplast chromosome,0.0
2218,Nucleoplasmic side of nuclear pore,0.0
2262,Ornithine carbamoyltransferase complex,0.0
2243,Omegasome membrane,0.0
462,CENP-T-W-S-X complex,0.0
2260,organelle-enclosing lipid monolayer,0.0
464,Central element,0.0
465,Central region of growth cone,0.0
471,Centrosomal corona,0.0
473,Cerebellar climbing fiber to Purkinje cell synapse,0.0
474,Cerebellar Golgi cell to granule cell synapse,0.0
475,Cerebellar granule cell to Purkinje cell synapse,0.0
476,Cerebellar mossy fiber,0.0
2247,Organellar chromatophore,0.0
2246,Oral apparatus,0.0
2244,oncostatin-M receptor complex,0.0
2240,Oligosaccharyltransferase III complex,0.0
487,Chitosome,0.0
2239,Oligosaccharyltransferase I complex,0.0
478,CGRP receptor complex,0.0
2237,Old mitotic spindle pole body,0.0
2236,Old cell pole,0.0
2235,Ocelloid,0.0
480,chaperone-mediated autophagy translocation complex,0.0
481,Chaperonin ATPase complex,0.0
2231,Nucleus leading edge,0.0
2229,"nucleotide-excision repair, preincision complex",0.0
2227,nucleotide-excision repair factor 3 complex,0.0
2222,Nucleosome disassembly/reassembly complex,0.0
486,chitin-based extracellular matrix,0.0
1981,Mitotic spindle astral microtubule,0.0
613,Collagen type II trimer,0.0
1978,Mitotic septin complex,0.0
1794,Male germ cell nucleus,0.0
712,Cyanelle thylakoid membrane,0.0
1750,Longitudinal sarcoplasmic reticulum,0.0
1749,Longitudinal flagellum,0.0
713,Cyanosome,0.0
1747,Lipopolysaccharide transport system,0.0
1745,Lipid tube,0.0
715,Cyclin A1-CDK1 complex,0.0
1742,LinE complex,0.0
1741,Lignin network,0.0
1739,"light-harvesting complex, core complex",0.0
716,Cyclin A1-CDK2 complex,0.0
1737,Lid2 complex,0.0
1735,Lewy body-like hyaline inclusion,0.0
1734,Lewy body corona,0.0
1733,Lewy body core,0.0
718,Cyclin A2-CDK2 complex,0.0
1731,Leucosome,0.0
1730,Leucoplast stroma,0.0
1729,Leucoplast,0.0
1728,Left tetrad,0.0
1727,Left nucleus,0.0
1726,Left caudal flagellum,0.0
1725,Left anterior flagellum,0.0
1723,Leaf papilla,0.0
1722,Leading edge of lamellipodium,0.0
1721,Leading edge of axonal growth cone,0.0
1719,Lateral wall of outer hair cell,0.0
711,Cyanelle thylakoid,0.0
1753,Lower tip-link density,0.0
710,Cyanelle stroma,0.0
708,Cyanelle inner membrane,0.0
702,Cuticular plate,0.0
1791,Magnetosome membrane,0.0
1790,Magnetosome lumen,0.0
1789,Magnetosome,0.0
705,Cvt vesicle membrane,0.0
1785,Macropinosome,0.0
1784,Macropinocytic cup membrane,0.0
1783,Macropinocytic cup,0.0
1782,Macrophage migration inhibitory factor receptor complex,0.0
1780,Macrolide transmembrane transporter complex,0.0
1779,MacAB-TolC complex,0.0
707,Cyanelle envelope,0.0
1772,Lysosomal proton-transporting V-type ATPase complex,0.0
1757,Lst4-Lst7 complex,0.0
1771,Lysosomal multienzyme complex,0.0
